col.0: MtotZAMS/Msun  col.1:num mergers
430526789.57950795 6173
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
1_2329288 81.1724 31.0759 23.2413 21.2204 44.4617 6566.6548 30.851 0.011246 0.0 0.0 1.0 1.0 1.944 0.0 0.0 3.081 0.0 0.0 4.092 7.002 False
1_2329476 55.2699 20.5833 15.9648 15.1237 31.0885 2483.7915 18.452 0.016083 0.0 0.0 1.0 1.0 2.668 0.0 0.0 4.681 0.0 -0.0 4.803 8.478 False
1_2330314 68.6049 22.843 19.3306 17.2186 36.5492 1528.7378 18.435 0.01368 0.0 0.0 1.0 1.0 2.544 0.0 -0.0 4.448 0.0 -0.0 4.361 7.806 False
1_2334097 52.7269 17.0589 14.5873 12.8349 27.4222 589.2231 11.698 0.051075 0.0 2.9985 1.0 1.0 3.206 -0.0 -0.0 14.66 -0.03083 -0.8776 4.941 8.986 False
1_2336268 65.7307 21.918 18.8278 16.6559 35.4837 2285.2778 19.94 0.014091 0.0 0.0 1.0 1.0 2.564 0.0 -0.0 4.355 -0.0 -0.0 4.434 7.972 False
1_2336687 55.1865 20.2312 16.0291 14.974 31.0031 5342.3701 22.337 0.016127 0.0 0.0 1.0 1.0 2.561 0.0 0.0 4.289 0.0 -0.0 4.804 8.527 False
1_2337148 87.2695 30.6353 24.5141 21.5395 46.0536 4880.6045 29.346 0.010857 0.0 0.0 1.0 1.0 1.987 0.0 0.0 3.161 0.0 0.0 4.002 6.956 False
1_2340546 53.1738 19.1921 15.2853 14.4016 29.6869 1861.9056 16.582 0.016842 0.0 0.0 1.0 1.0 2.827 -0.0 0.0 5.067 0.0 0.0 4.904 8.735 False
1_2344402 48.7367 16.9717 13.7469 11.8127 25.5596 5255.1406 19.268 0.0538 3.1721 7.1283 1.0 1.0 4.072 -0.5406 0.3637 20.25 -2.647 0.6676 5.142 9.285 False
1_2349269 57.4233 18.5679 16.724 14.7186 31.4426 7797.0151 24.851 0.015902 0.0 0.0 1.0 1.0 2.612 0.0 0.0 4.154 0.0 -0.0 4.709 8.615 False
1_2349489 56.0215 17.7323 16.2794 14.2887 30.5681 8208.2959 24.653 0.016357 0.0 0.0 1.0 1.0 2.662 0.0 0.0 4.236 0.0 -0.0 4.768 8.774 False
1_2359617 69.1997 28.4878 20.174 19.1818 39.3558 9219.168 30.724 0.012705 0.0 0.0 1.0 1.0 2.005 -0.0 0.0 3.218 0.0 0.0 4.335 7.364 False
1_2363023 81.3526 29.4547 21.7202 21.0575 42.777699999999996 663.4604 16.817 0.011688 0.0 0.0 1.0 1.0 2.174 -0.0 0.0 4.133 0.0 0.0 4.109 7.082 False
1_2363657 55.3281 20.5158 15.851 15.1451 30.9961 1576.2214 16.428 0.016131 0.0 0.0 1.0 1.0 2.732 0.0 -0.0 4.948 0.0 -0.0 4.805 8.477 False
1_2364347 117.2149 38.3695 30.9517 26.0099 56.9616 8994.4443 40.214 0.0087779 0.0 0.0 1.0 1.0 1.649 0.0 0.0 2.478 0.0 -0.0 3.709 6.372 False
1_2365169 52.4177 18.9723 15.1476 14.2019 29.3495 5661.2104 21.759 0.017036 0.0 0.0 1.0 1.0 2.631 0.0 -0.0 4.459 -0.0 -0.0 4.938 8.81 False
1_2371768 95.0997 32.051 24.6716 22.6221 47.2937 598.9004 17.664 0.010572 0.0 0.0 1.0 1.0 2.049 0.0 0.0 3.94 0.0 0.0 3.92 6.794 False
1_2380343 67.2898 26.4795 19.6013 18.3724 37.973699999999994 6744.0776 27.604 0.013167 0.0 0.0 1.0 1.0 2.153 0.0 0.0 3.481 0.0 -0.0 4.385 7.555 False
1_2387515 64.7227 21.1864 18.9251 16.4249 35.35 11767.5049 30.145 0.014144 0.0 0.0 1.0 1.0 2.342 0.0 -0.0 3.58 -0.0 0.0 4.456 8.082 False
1_2401608 72.7146 31.137 21.215 20.3142 41.5292 13675.1924 35.39 0.01204 0.0 0.0 1.0 1.0 1.834 0.0 -0.0 2.909 0.0 -0.0 4.252 7.12 False
1_2410924 64.3004 24.4096 18.7817 17.3571 36.1388 8882.957 28.541 0.013836 0.0 0.0 1.0 1.0 2.215 0.0 -0.0 3.533 0.0 -0.0 4.47 7.804 False
1_2415278 72.6485 23.8208 21.1166 18.0573 39.1739 7601.6929 29.099 0.012764 0.0 0.0 1.0 1.0 2.253 0.0 -0.0 3.486 0.0 0.0 4.255 7.651 False
1_2416772 54.661 20.3538 15.8605 14.9236 30.784100000000002 13272.9561 28.056 0.016192 0.0 0.0 1.0 1.0 2.287 -0.0 0.0 3.827 3.346e-05 -0.0 4.828 8.541 False
1_2417679 53.1304 17.9983 15.2564 13.853 29.1094 1787.7471 16.169 0.020027 0.0 5.6409 1.0 1.0 2.938 0.0 -0.0 7.469 2.573 -0.4285 4.906 8.879 False
1_2419111 80.5915 25.1103 23.1162 18.9453 42.061499999999995 6062.4219 28.937 0.011887 0.0 0.0 1.0 1.0 2.227 0.0 -0.0 3.439 0.0 0.0 4.102 7.408 False
1_2422401 55.3918 19.9628 15.774 14.9841 30.7581 1224.9154 15.329 0.016256 0.0 0.0 1.0 1.0 2.805 0.0 0.0 5.156 0.0 0.0 4.804 8.53 False
1_2422442 85.7119 29.1983 23.9903 20.8782 44.8685 3685.0935 26.795 0.011144 0.0 0.0 1.0 1.0 2.08 0.0 -0.0 3.366 0.0 -0.0 4.026 7.06 False
1_2422915 77.7655 32.2314 22.4993 21.2439 43.7432 7810.1675 31.871 0.01143 0.0 0.0 1.0 1.0 1.89 0.0 0.0 3.007 0.0 0.0 4.15 6.974 False
1_2423206 65.6103 26.2801 19.1255 18.1359 37.261399999999995 7377.4028 27.851 0.013419 0.0 0.0 1.0 1.0 2.142 -0.0 0.0 3.479 0.0 0.0 4.431 7.61 False
1_2432550 76.615 28.6352 21.2492 20.2164 41.465599999999995 1618.0696 20.571 0.012058 0.0 0.0 1.0 1.0 2.175 0.0 0.0 3.831 0.0 0.0 4.185 7.21 False
1_2440988 97.7535 44.1641 27.4062 26.565 53.971199999999996 10020.085 39.778 0.0092642 0.0 0.0 1.0 1.0 1.529 -0.0 0.0 2.392 0.0 -0.0 3.87 6.217 False
1_2442138 144.5605 50.3645 33.2585 30.908 64.1665 7269.541 41.701 0.0077922 0.0 0.0 1.0 1.0 2.286 0.0 -0.0 2.187 0.0 -0.0 3.577 5.875 False
1_2445222 67.0242 24.5911 19.579 17.7647 37.3437 9811.6934 30.001 0.013389 0.0 0.0 1.0 1.0 2.184 0.0 -0.0 3.42 0.0 0.0 4.391 7.716 False
1_2452913 80.2414 29.6449 21.7203 20.999 42.719300000000004 935.4653 18.329 0.011704 0.0 0.0 1.0 1.0 2.153 0.0 0.0 3.967 0.0 0.0 4.124 7.088 False
1_2456444 54.1609 18.7084 15.7006 14.3737 30.0743 9244.9033 25.122 0.016625 0.0 0.0 1.0 1.0 2.538 -0.0 -0.0 4.147 0.0 0.0 4.851 8.751 False
1_2457893 70.2975 24.9457 20.0728 18.2509 38.3237 2655.3198 21.943 0.013047 0.0 0.0 1.0 1.0 2.339 -0.0 -0.0 3.943 0.0 -0.0 4.315 7.6 False
1_2466598 110.6101 35.3366 27.6604 24.2435 51.9039 7.348 3.6462 0.0096332 0.0 0.0 1.0 1.0 1.912 -0.0 -0.0 8.457 0.0 0.0 3.786 6.533 False
1_2468796 61.437 23.1761 17.9328 16.6497 34.582499999999996 8526.3994 27.326 0.014458 0.0 0.0 1.0 1.0 2.282 0.0 0.0 3.683 0.0 -0.0 4.56 7.996 False
1_2469582 95.316 33.5301 26.1177 23.1642 49.2819 3892.843 29.158 0.010146 0.0 0.0 1.0 1.0 1.89 -0.0 -0.0 3.052 -0.0 -0.0 3.903 6.721 False
1_2469809 57.0419 20.5308 16.2113 15.4106 31.621900000000004 1186.6946 15.527 0.015812 0.0 0.0 1.0 1.0 2.752 0.0 -0.0 5.051 0.0 0.0 4.735 8.395 False
1_2472551 52.3207 17.1382 15.1326 12.9873 28.1199 5423.9917 20.824 0.026645 0.0 4.432 1.0 1.0 2.832 0.0 0.0 12.45 -0.5454 1.179 4.942 9.041 False
1_2473722 60.494 23.3146 17.3548 16.7005 34.0553 1988.5977 18.689 0.014682 0.0 0.0 1.0 1.0 2.491 0.0 -0.0 4.41 0.0 0.0 4.6 8.001 False
1_2475105 105.147 42.3515 28.449 26.829 55.278000000000006 5821.2065 35.231 0.0090452 0.0 0.0 1.0 1.0 1.597 0.0 -0.0 2.546 0.0 -0.0 3.804 6.258 False
1_2476271 68.8307 22.4877 19.1056 17.0205 36.126099999999994 1003.7668 16.439 0.01384 0.0 0.0 1.0 1.0 2.61 0.0 -0.0 4.738 0.0 0.0 4.36 7.825 False
1_2481399 60.7013 23.4095 17.6748 16.6466 34.3214 4593.7236 23.198 0.014568 0.0 0.0 1.0 1.0 2.385 0.0 0.0 3.984 -0.0 0.0 4.587 7.995 False
1_2489985 82.8199 27.0857 22.4172 19.7501 42.1673 1059.3199 18.712 0.011858 0.0 0.0 1.0 1.0 2.289 0.0 -0.0 4.132 0.0 -0.0 4.08 7.22 False
1_2490513 29.4902 28.7306 4.2651 3.2641 7.5292 11934.2148 9.7406 0.18003 114.5164 57.9726 0.9975 0.9981 169.9 -31.58 -22.5 81.6 -27.12 12.16 7.393 7.598 True
1_2490691 67.3435 21.586 18.4931 16.436 34.9291 688.8905 14.568 0.014315 0.0 0.0 1.0 1.0 2.712 0.0 0.0 5.124 0.0 -0.0 4.403 7.936 False
1_2492153 49.788 17.5542 14.3278 12.5126 26.840400000000002 10582.0664 23.914 0.050346 0.0 3.4748 1.0 1.0 2.611 0.0 -0.0 12.9 1.556 0.4136 5.08 9.141 False
1_2494795 128.5035 42.634 31.1544 28.265 59.419399999999996 2166.2251 28.975 0.0084148 0.0 0.0 1.0 1.0 1.617 0.0 -0.0 2.759 0.0 0.0 3.654 6.174 False
1_2495684 84.2478 27.35 23.1421 19.9243 43.0664 1845.6147 21.847 0.01161 0.0 0.0 1.0 1.0 2.238 0.0 -0.0 3.825 0.0 -0.0 4.053 7.189 False
1_2496952 81.2312 28.066 22.8067 20.2063 43.013 3000.3381 24.662 0.011624 0.0 0.0 1.0 1.0 2.154 0.0 -0.0 3.554 0.0 -0.0 4.097 7.186 False
1_2498384 129.7921 41.9496 29.917 28.341 58.258 193.003 15.489 0.0085825 0.0 0.0 1.0 1.0 1.667 0.0 -0.0 3.732 0.0 0.0 3.659 6.203 False
1_2499946 87.4402 28.3873 22.0491 20.9035 42.952600000000004 66.7101 9.2611 0.011641 0.0 0.0 1.0 1.0 2.254 0.0 -0.0 5.619 -0.0 0.0 4.031 7.058 False
1_2500111 57.8675 19.6587 16.7275 15.1096 31.8371 2526.7527 18.857 0.015705 0.0 0.0 1.0 1.0 2.726 0.0 0.0 4.682 0.0 -0.0 4.695 8.469 False
1_2500445 103.9123 47.4196 28.7645 28.051 56.8155 9941.3721 41.257 0.0088004 0.0 0.0 1.0 1.0 1.462 -0.0 0.0 2.283 0.0 -0.0 3.81 6.066 False
1_2500694 58.844 19.8909 17.1528 15.3309 32.4837 12647.9619 28.835 0.015392 0.0 0.0 1.0 1.0 2.401 -0.0 -0.0 3.767 -0.0 -0.0 4.654 8.414 False
1_2503699 65.4774 22.5209 19.0784 16.9259 36.0043 5928.5327 25.646 0.013887 0.0 0.0 1.0 1.0 2.381 0.0 0.0 3.807 0.0 0.0 4.436 7.933 False
1_2509555 49.5975 17.6924 14.2779 12.5612 26.839100000000002 9619.3037 23.336 0.049506 0.0 2.5088 1.0 1.0 2.625 0.0 0.0 12.73 -1.123 -0.3111 5.091 9.134 False
1_2513192 51.6625 19.2518 14.8661 14.2206 29.0867 1945.5903 16.513 0.01719 0.0 0.0 1.0 1.0 2.824 -0.0 0.0 5.092 0.0 -0.0 4.979 8.807 False
1_2514882 54.9415 19.489 15.9425 14.7212 30.6637 8232.1279 24.745 0.016306 0.0 0.0 1.0 1.0 2.507 0.0 0.0 4.121 -0.0 0.0 4.816 8.623 False
1_2515090 149.0774 48.1808 33.8977 30.3543 64.252 12771.1396 48.208 0.0077819 0.0 0.0 1.0 1.0 2.939 -0.0 0.0 2.069 0.0 -0.0 3.557 5.926 False
1_2518852 90.2728 30.2133 22.8742 21.9062 44.7804 135.5696 11.586 0.011166 0.0 0.0 1.0 1.0 2.155 -0.0 0.0 4.896 -0.0 0.0 3.989 6.927 False
1_2522432 106.0113 45.0149 28.9765 27.6211 56.5976 8540.3545 39.562 0.0088343 0.0 0.0 1.0 1.0 1.513 -0.0 0.0 2.362 -0.0 0.0 3.793 6.149 False
1_2540927 50.6145 16.7007 14.525 12.1634 26.6884 2243.5117 16.072 0.065628 0.0 10.3419 1.0 0.9999 3.09 0.0 0.0 17.24 -0.9359 -4.543 5.036 9.191 False
1_2542528 75.8143 26.4972 22.1209 19.2714 41.3923 13074.0312 34.861 0.01208 0.0 0.0 1.0 1.0 2.042 0.0 -0.0 3.071 0.0 0.0 4.186 7.389 False
1_2543413 66.4603 25.5904 19.3591 17.9997 37.3588 6662.3677 27.182 0.013384 0.0 0.0 1.0 1.0 2.199 0.0 -0.0 3.55 -0.0 -0.0 4.408 7.646 False
1_2543417 29.5375 11.1254 4.4437 3.729 8.172699999999999 9406.8379 9.8979 0.21538 27.1335 148.0955 0.982 0.9904 12.92 4.398 -2.151 148.4 39.91 25.69 7.376 13.49 True
1_2546409 50.5097 18.6274 14.5648 13.4716 28.0364 4948.7124 20.333 0.038498 0.0 2.2017 1.0 1.0 2.713 0.0 -0.0 7.263 -0.4219 -0.1676 5.039 8.956 False
1_2553010 65.7391 22.7668 19.1901 17.0468 36.236900000000006 8400.0166 28.178 0.013798 0.0 0.0 1.0 1.0 2.309 -0.0 0.0 3.618 0.0 0.0 4.428 7.907 False
1_2556808 112.3975 42.842 29.8433 27.4018 57.2451 6609.3516 37.353 0.0087344 0.0 0.0 1.0 1.0 1.568 0.0 0.0 2.461 0.0 -0.0 3.745 6.21 False
1_2557644 79.8929 32.1716 23.194 21.383 44.577 12073.3994 36.137 0.011217 0.0 0.0 1.0 1.0 1.838 0.0 0.0 2.83 -0.0 0.0 4.111 6.955 False
1_2562260 57.6108 19.3397 16.7708 15.0026 31.773400000000002 8747.2266 25.803 0.015736 0.0 0.0 1.0 1.0 2.525 0.0 -0.0 4.025 0.0 0.0 4.702 8.523 False
1_2567719 83.8501 28.13 23.3018 20.3401 43.6419 2576.4329 23.994 0.011457 0.0 0.0 1.0 1.0 2.166 0.0 -0.0 3.602 -0.0 -0.0 4.057 7.146 False
1_2569219 49.744 17.1832 14.3156 12.2503 26.5659 13384.7305 25.269 0.076194 0.0 8.0573 1.0 1.0 2.615 0.0 0.0 12.14 2.882 -1.467 5.082 9.195 False
1_2570909 90.9149 41.3092 25.989 25.0898 51.0788 12683.707 40.544 0.0097888 0.0 0.0 1.0 1.0 1.574 0.0 -0.0 2.441 0.0 -0.0 3.947 6.375 False
1_2573791 90.6983 35.7981 25.6928 23.5417 49.2345 8194.083 35.248 0.010155 0.0 0.0 1.0 1.0 1.755 0.0 -0.0 2.735 -0.0 0.0 3.952 6.642 False
1_2575335 73.0185 24.6086 20.9103 18.2915 39.2018 3603.7976 24.081 0.012755 0.0 0.0 1.0 1.0 2.322 0.0 0.0 3.79 0.0 0.0 4.251 7.574 False
1_2575606 61.2435 21.0657 16.8564 16.1123 32.9687 554.7374 13.215 0.015166 0.0 0.0 1.0 1.0 2.755 0.0 0.0 5.348 0.0 0.0 4.589 8.164 False
1_2577200 96.6966 36.9428 26.8163 24.4321 51.2484 6610.1909 34.376 0.0097564 0.0 0.0 1.0 1.0 1.732 0.0 -0.0 2.722 0.0 -0.0 3.884 6.541 False
1_2588486 131.0578 51.3697 32.7171 30.5664 63.283500000000004 13298.8672 48.182 0.007901 0.0 0.0 1.0 1.0 1.875 0.0 0.0 2.044 0.0 0.0 3.629 5.863 False
1_2588696 75.933 31.4493 21.871 20.8759 42.7469 5817.6274 29.051 0.011697 0.0 0.0 1.0 1.0 1.95 -0.0 0.0 3.17 0.0 0.0 4.187 7.046 False
1_2596341 64.101 25.2363 18.7237 17.6174 36.3411 11964.7041 30.939 0.013759 0.0 0.0 1.0 1.0 2.092 -0.0 -0.0 3.354 0.0 -0.0 4.475 7.738 False
1_2596871 69.993 25.0838 20.2083 18.2707 38.479 4354.8652 24.924 0.012994 0.0 0.0 1.0 1.0 2.27 0.0 -0.0 3.702 0.0 0.0 4.319 7.601 False
1_2598696 56.6256 18.359 16.4615 14.5679 31.029400000000003 13392.4463 28.268 0.016114 0.0 0.0 1.0 1.0 2.494 -0.0 0.0 3.911 0.0 0.0 4.742 8.677 False
1_2598966 59.5461 20.7023 17.3454 15.6737 33.0191 8092.5229 26.036 0.015143 0.0 0.0 1.0 1.0 2.446 0.0 0.0 3.911 0.0 -0.0 4.628 8.302 False
1_2608675 52.0117 12.5987 15.0578 9.715 24.7728 10792.501 22.512 0.092076 0.0 18.9184 1.0 0.9997 3.232 -0.0 0.0 33.37 -5.358 4.58 4.959 9.679 False
1_2610575 130.7792 49.4449 31.8283 30.4176 62.2459 4221.5181 35.488 0.0080327 0.0 0.0 1.0 1.0 1.447 0.0 0.0 2.375 0.0 -0.0 3.639 5.937 False
1_2611254 51.909 19.5127 14.9624 14.3291 29.2915 2403.5432 17.503 0.01707 0.0 0.0 1.0 1.0 2.766 0.0 0.0 4.925 0.0 0.0 4.965 8.764 False
1_2614452 24.0661 13.5827 3.1241 3.6789 6.803 13106.374 9.3711 0.20931 65.5273 125.3308 0.7054 0.9825 9.376 -4.677 2.579 149.9 -7.095 46.17 8.941 14.44 True
1_2623458 66.5386 24.7136 19.0932 17.8192 36.9124 2691.2871 21.412 0.013546 0.0 0.0 1.0 1.0 2.356 0.0 0.0 4.017 0.0 -0.0 4.41 7.707 False
1_2626716 131.6241 41.4653 32.3193 27.7876 60.106899999999996 5887.4277 37.577 0.0083185 0.0 0.0 1.0 1.0 1.7 -0.0 0.0 2.47 -0.0 0.0 3.632 6.201 False
1_2627607 63.7232 24.4831 18.342 17.4284 35.770399999999995 2573.6172 20.683 0.013978 0.0 0.0 1.0 1.0 2.385 -0.0 0.0 4.116 -0.0 0.0 4.492 7.803 False
1_2631879 56.9769 19.6975 16.5659 15.0484 31.6143 7938.8608 25.079 0.015816 0.0 0.0 1.0 1.0 2.516 -0.0 -0.0 4.063 0.0 0.0 4.728 8.509 False
1_2633475 88.6453 34.9863 25.2938 23.0851 48.3789 10151.3477 36.751 0.010335 0.0 0.0 1.0 1.0 1.76 0.0 0.0 2.707 -0.0 -0.0 3.978 6.701 False
1_2637421 50.4032 17.5824 14.4837 12.735 27.2187 2689.3479 17.11 0.077028 0.0 9.7673 1.0 1.0 2.972 -0.0 -0.0 9.912 -2.281 -0.5694 5.047 9.09 False
1_2642162 49.4281 18.1159 14.1114 12.8341 26.9455 2240.2632 16.159 0.034284 3.7087 7.448 1.0 1.0 3.165 0.3363 -0.7172 14.82 2.793 1.446 5.103 9.082 False
1_2644870 32.9074 32.8764 5.1877 5.1461 10.3338 9408.1201 15.111 0.52618 114.9457 123.9683 0.9907 0.9996 98.73 11.64 15.54 108.5 17.03 3.299 6.748 6.754 True
1_2651762 51.7439 17.3082 14.9343 12.9721 27.906399999999998 4498.8745 19.751 0.031299 0.0 6.1765 1.0 0.9999 2.859 0.0 -0.0 12.4 -0.4699 2.589 4.973 9.05 False
1_2655057 90.7079 32.7781 24.0158 22.8675 46.8833 961.1349 19.788 0.010665 0.0 0.0 1.0 1.0 2.002 0.0 0.0 3.671 -0.0 -0.0 3.97 6.792 False
1_2657773 78.2899 25.2228 20.9468 18.6619 39.6087 563.8047 15.221 0.012623 0.0 0.0 1.0 1.0 2.437 -0.0 -0.0 4.702 0.0 0.0 4.163 7.408 False
1_2660600 121.1643 47.704 31.158 29.3835 60.5415 6655.9795 39.034 0.0082588 0.0 0.0 1.0 1.0 1.465 0.0 -0.0 2.311 0.0 0.0 3.688 6.013 False
1_2663779 61.4063 21.8275 17.9328 16.2525 34.1853 9208.916 27.624 0.014626 0.0 0.0 1.0 1.0 2.349 0.0 0.0 3.727 0.0 -0.0 4.561 8.125 False
1_2664822 49.4635 12.1298 14.2311 9.0088 23.2399 9086.4463 20.362 0.022186 4.0414 34.0869 1.0 1.0 2.554 -0.5358 0.4561 48.4 3.205 0.04987 5.099 9.939 False
1_2669176 144.9733 42.4705 33.3498 28.5315 61.8813 6705.2744 39.703 0.00808 0.0 0.0 1.0 1.0 2.619 0.0 0.0 2.374 0.0 0.0 3.574 6.13 False
1_2679603 82.1962 30.3466 22.6993 21.2482 43.947500000000005 1988.847 22.626 0.011377 0.0 0.0 1.0 1.0 2.076 0.0 0.0 3.576 0.0 0.0 4.085 7.025 False
1_2681862 94.8967 35.2703 25.4332 23.957 49.3902 1946.7528 24.567 0.010123 0.0 0.0 1.0 1.0 1.872 0.0 -0.0 3.227 -0.0 0.0 3.914 6.632 False
1_2682693 63.0949 20.5242 18.2766 15.9177 34.1943 3260.5786 21.194 0.014622 0.0 0.0 1.0 1.0 2.616 0.0 0.0 4.335 0.0 -0.0 4.51 8.189 False
1_2684225 49.1032 16.5184 13.9458 11.6482 25.594 3585.937 17.58 0.090997 1.5094 7.784 1.0 1.0 4.046 -0.2983 -0.1683 18.58 2.125 -1.693 5.121 9.32 False
1_2689563 98.1189 35.5282 26.405 24.1483 50.5533 2863.3274 27.526 0.0098906 0.0 0.0 1.0 1.0 1.837 -0.0 -0.0 3.057 0.0 0.0 3.876 6.599 False
1_2689886 67.5446 24.9438 19.3834 17.9839 37.3673 2819.519 21.862 0.013381 0.0 0.0 1.0 1.0 2.337 0.0 -0.0 3.962 -0.0 0.0 4.383 7.665 False
1_2690522 58.4086 27.8336 37.7559 16.2291 53.985 3506.3064 5531.1 0.99904 0.0 33.3463 1.0 -0.6187 0.1092 -0.009093 -0.0 12.55 0.2999 -0.2261 4.681 7.663 False
1_2706965 48.7105 16.1627 13.7021 11.2695 24.971600000000002 13243.4121 24.019 0.070656 3.1043 10.2673 1.0 0.9998 3.957 -0.4099 0.5537 20.96 -2.445 3.754 5.144 9.405 False
1_2707885 80.3318 30.3432 23.3438 20.8461 44.1899 13415.4697 36.87 0.011315 0.0 0.0 1.0 1.0 1.89 0.0 -0.0 2.857 0.0 -0.0 4.103 7.063 False
1_2710316 57.2131 18.3937 16.4288 14.4777 30.9065 1730.8435 16.767 0.016178 0.0 0.0 1.0 1.0 2.91 0.0 -0.0 5.098 0.0 0.0 4.724 8.632 False
1_2713157 103.6551 33.0999 28.7196 23.3148 52.034400000000005 9723.5684 38.304 0.009609 0.0 0.0 1.0 1.0 1.816 0.0 -0.0 2.699 0.0 -0.0 3.813 6.69 False
1_2723276 59.3364 21.5085 17.2828 15.9094 33.1922 4720.541 22.776 0.015064 0.0 0.0 1.0 1.0 2.494 0.0 -0.0 4.134 -0.0 0.0 4.636 8.224 False
1_2724058 84.0514 28.5718 24.3397 20.6595 44.9992 13717.8115 37.556 0.011111 0.0 0.0 1.0 1.0 1.939 0.0 -0.0 2.872 0.0 0.0 4.042 7.127 False
1_2732083 93.0481 29.6877 23.5724 21.6472 45.2196 8.5635 3.9202 0.011057 0.0 0.0 1.0 1.0 2.177 0.0 -0.0 8.547 -0.0 0.0 3.962 6.923 False
1_2734352 65.2077 26.7557 19.0401 18.2125 37.2526 7406.8159 27.875 0.013422 0.0 0.0 1.0 1.0 2.12 0.0 0.0 3.463 -0.0 0.0 4.443 7.585 False
1_2741584 68.7637 22.826 18.0256 17.6352 35.6608 179.9566 10.506 0.014021 0.0 0.0 1.0 1.0 2.628 0.0 -0.0 5.701 0.0 -0.0 4.381 7.761 False
1_2745329 84.9781 31.498 23.7421 21.7506 45.4927 3493.8535 26.732 0.010991 0.0 0.0 1.0 1.0 1.983 0.0 -0.0 3.267 0.0 0.0 4.037 6.928 False
1_2746647 52.0312 19.246 14.9276 14.2838 29.211399999999998 1679.6411 15.966 0.017117 0.0 0.0 1.0 1.0 2.841 0.0 -0.0 5.166 -0.0 -0.0 4.961 8.785 False
1_2750210 46.646 11.885 12.295 8.2304 20.525399999999998 8012.0083 18.516 0.17401 1.509 14.9634 1.0 0.9997 10.69 0.08926 -0.1826 46.41 -3.377 -4.936 5.278 10.22 False
1_2752771 29.6728 29.645 3.7029 3.6348 7.3377 11075.2939 15.494 0.67288 56.3606 114.6651 0.9999 0.9734 119.3 9.143 -3.531 69.06 51.43 -15.81 7.384 7.391 True
1_2755127 63.418 20.3334 18.5364 15.986 34.522400000000005 10375.2148 28.67 0.014483 0.0 0.0 1.0 1.0 2.422 -0.0 -0.0 3.726 0.0 0.0 4.496 8.204 False
1_2760794 68.8763 21.6556 19.9447 16.8228 36.7675 4405.6523 24.13 0.013599 0.0 0.0 1.0 1.0 2.484 0.0 0.0 3.976 0.0 0.0 4.346 7.918 False
1_2762534 51.9534 18.5243 14.6167 14.1039 28.720599999999997 756.4286 12.894 0.025492 0.0 3.3986 1.0 1.0 2.999 0.0 -0.0 4.677 0.8975 -0.6984 4.973 8.86 False
1_2765103 93.0059 31.6567 26.1655 22.2805 48.446 7634.4038 34.159 0.010321 0.0 0.0 1.0 1.0 1.894 0.0 -0.0 2.898 0.0 -0.0 3.925 6.844 False
1_2766344 72.3092 27.5299 20.8092 19.2839 40.0931 4378.5869 25.747 0.012471 0.0 0.0 1.0 1.0 2.149 0.0 0.0 3.527 0.0 -0.0 4.265 7.37 False
1_2767623 70.3925 24.6978 20.4896 18.1601 38.649699999999996 7012.5947 28.234 0.012937 0.0 0.0 1.0 1.0 2.226 0.0 -0.0 3.504 0.0 -0.0 4.307 7.628 False
1_2768101 63.6215 21.5412 18.5459 16.4105 34.9564 6156.0366 25.326 0.014304 0.0 0.0 1.0 1.0 2.436 0.0 0.0 3.893 0.0 0.0 4.491 8.079 False
1_2773210 68.7253 24.6616 18.8754 18.2145 37.0899 730.1543 15.48 0.013481 0.0 0.0 1.0 1.0 2.457 0.0 -0.0 4.637 0.0 -0.0 4.366 7.639 False
1_2777926 84.7848 34.8368 23.7683 22.8574 46.625699999999995 3905.167 28.016 0.010724 0.0 0.0 1.0 1.0 1.856 0.0 0.0 3.079 0.0 -0.0 4.039 6.742 False
1_2792687 70.0434 28.3733 20.4169 19.247 39.6639 9268.8955 30.945 0.012606 0.0 0.0 1.0 1.0 2.014 -0.0 0.0 3.208 -0.0 -0.0 4.314 7.356 False
1_2804329 142.334 43.7539 32.0254 29.0767 61.10209999999999 1077.8328 24.836 0.008183 0.0 0.0 1.0 1.0 1.591 0.0 0.0 2.937 -0.0 -0.0 3.596 6.107 False
1_2810155 68.5262 28.5706 20.0108 19.1349 39.1457 9555.3506 30.884 0.012773 0.0 0.0 1.0 1.0 1.993 0.0 0.0 3.21 0.0 0.0 4.352 7.371 False
1_2810623 65.8647 24.9873 19.2458 17.7272 36.973 12692.3984 31.814 0.013523 0.0 0.0 1.0 1.0 2.11 0.0 0.0 3.314 0.0 -0.0 4.423 7.714 False
1_2814278 53.3954 18.0124 15.4574 13.9439 29.4013 9053.9316 24.585 0.035573 0.0 4.4546 1.0 1.0 2.628 0.0 -0.0 3.441 0.7348 -0.9984 4.889 8.875 False
