col.0: MtotZAMS/Msun  col.1:num mergers
215320615.9660015 24327
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
0_1027112 24.9016 15.3971 3.7499 5.5409 9.290799999999999 2052.418 7.0419 0.02331 90.205 103.4158 0.7724 0.9997 20.07 -0.9692 -8.095 140.7 2.911 -6.842 8.704 13.61 True
0_1028120 74.8215 24.4915 26.006 21.8677 47.8737 11321.9941 37.445 0.010444 0.0 0.0 1.0 1.0 2.153 0.0 -0.0 2.801 0.0 -0.0 4.192 7.548 False
0_1028148 123.1337 47.2021 29.1872 35.6146 64.8018 5259.3726 38.617 0.029677 0.0 0.0 1.0 1.0 1.745 0.0 -0.0 7.563 0.0 -0.0 3.705 6.065 True
0_1028420 70.9656 26.4724 24.1654 21.9952 46.1606 2947.2019 25.896 0.010832 0.0 0.0 1.0 1.0 2.347 0.0 0.0 3.306 0.0 -0.0 4.282 7.474 False
0_1028656 114.0325 44.8091 36.1689 33.5843 69.75319999999999 4952.9785 40.253 0.017037 0.0 0.0 1.0 1.0 6.039 -0.0 0.0 5.078 -0.0 -0.0 3.699 6.124 False
0_1028797 28.3093 15.3436 5.1416 5.7577 10.8993 3306.8582 9.2904 0.17877 51.3934 59.9251 0.9846 0.9993 13.6 -5.152 1.723 109.6 11.51 11.11 7.698 12.58 True
0_1029989 30.6237 20.0207 6.0572 9.7332 15.7904 10273.4492 16.178 0.17965 46.0825 32.4177 0.9883 0.9999 9.418 4.631 3.406 31.31 19.2 -5.272 7.179 10.84 True
0_1030249 44.9678 17.4981 14.2357 14.1877 28.4234 13266.1426 26.43 0.017591 0.0 0.0 1.0 1.0 2.947 -0.0 0.0 3.99 -0.0 0.0 5.405 9.504 True
0_1030466 38.7206 30.7881 9.1394 4.6511 13.7905 9060.3926 14.696 0.2936 24.9251 32.0497 0.9992 0.9988 16.01 -1.918 3.567 98.68 -4.639 9.257 5.987 7.184 True
0_1030471 25.4042 14.5823 3.34 4.8873 8.2273 3482.4175 10.738 0.59281 50.7005 51.8058 0.9936 0.9988 21.93 -2.204 2.913 102.2 20.87 22.07 8.544 13.4 True
0_1031466 26.2458 24.5933 4.6677 10.4828 15.1505 4534.6123 12.119 0.088969 42.6665 20.1318 0.7066 1.0 8.517 -0.8889 1.849 35.87 6.242 -1.668 8.266 10.6 True
0_1031502 23.4676 10.1448 3.0595 3.1963 6.2558 7062.4741 10.147 0.5651 103.3407 150.8663 0.8673 0.9841 29.22 0.1439 -10.46 171.0 -42.76 57.61 9.248 16.54 True
0_1031639 29.4583 13.3974 5.5488 5.1986 10.747399999999999 8094.5532 13.645 0.44319 32.254 45.2396 0.985 0.999 15.71 0.9003 -3.009 91.33 -17.03 13.61 7.427 12.88 True
0_1032603 75.8415 36.8033 26.325 27.0646 53.3896 6152.791 34.82 0.0093651 0.0 0.0 1.0 1.0 1.795 0.0 -0.0 2.497 -0.0 0.0 4.171 6.728 False
0_1032737 32.6624 27.389 7.2888 3.2533 10.5421 8257.8545 13.589 0.48584 34.8379 116.5947 0.9967 0.997 22.4 0.2587 -2.833 137.1 32.68 14.89 6.798 7.991 True
0_1033918 23.233 16.4289 3.0456 5.5436 8.5892 7909.9111 14.827 0.6463 143.5597 41.8919 0.54 0.9994 23.69 -2.229 10.38 62.86 9.687 -16.33 9.345 13.73 True
0_1034930 39.9086 14.4972 10.2227 9.8538 20.0765 7697.0112 17.761 0.059536 8.203 21.3137 0.9999 1.0 17.27 0.1988 1.168 40.2 -4.773 -2.162 5.854 10.5 True
0_1035364 23.4372 12.9504 3.0346 4.3786 7.4132 9880.3877 10.337 0.39633 110.876 110.0271 0.8547 0.9904 21.71 -4.191 9.966 125.9 34.52 44.93 9.261 15.15 True
0_1036083 57.4714 20.4482 15.8885 18.831 34.7195 6417.1162 25.444 0.014401 0.0 0.0 1.0 1.0 3.014 0.0 0.0 3.361 0.0 0.0 4.761 8.292 True
0_1036763 23.8528 12.1169 3.2134 4.0747 7.2881 8044.0259 9.7975 0.40485 71.4647 97.4506 0.9017 0.9937 19.12 -1.088 7.231 135.9 28.32 35.89 9.093 15.38 True
0_1037254 39.9884 12.8292 10.2871 8.7145 19.0016 6536.2114 16.35 0.076302 13.0298 49.1977 1.0 0.999 16.05 0.5797 0.3947 55.39 -14.31 -10.14 5.846 10.81 True
0_1038059 27.2984 26.2583 4.7888 13.389 18.177799999999998 13874.123 17.991 0.055339 103.0475 4.7257 0.9961 1.0 6.636 11.76 0.9073 5.32 -3.333 -0.8221 7.962 10.06 True
0_1038630 40.0268 13.1765 10.0658 9.0219 19.087699999999998 6687.8247 16.922 0.17859 18.7177 7.0691 0.9999 1.0 19.15 -1.969 -1.927 39.22 -2.901 -0.2196 5.847 10.72 True
0_1039484 29.3949 12.3717 5.5257 5.2652 10.7909 11440.4316 14.134 0.37825 52.3578 73.7445 0.9647 0.9996 15.86 3.554 5.359 92.01 -34.46 -7.185 7.441 13.33 True
0_1039807 28.351 25.8881 5.2714 12.7536 18.025 8334.498 16.037 0.097821 38.8275 6.883 0.9995 1.0 10.35 2.735 -0.2766 5.201 -1.327 -1.276 7.687 9.985 True
0_1040920 26.8965 13.9856 4.0295 5.5242 9.5537 6102.3462 11.913 0.47374 75.1239 76.1226 0.9978 0.9943 16.31 5.98 -1.992 86.97 18.07 -40.13 8.083 13.19 True
0_1041020 40.3247 15.5194 10.4851 10.7627 21.247799999999998 10102.3477 20.101 0.12646 12.8434 10.2436 1.0 1.0 16.64 -2.296 0.9124 22.48 4.59 -1.505 5.812 10.26 True
0_1041920 23.6666 22.9556 3.2277 9.2663 12.494 5566.1113 12.003 0.34864 18.5857 49.5854 0.9945 0.9978 11.94 1.072 1.146 12.54 3.94 31.66 9.166 11.51 True
0_1042207 25.8947 10.2168 3.1762 3.3074 6.4836 2253.593 9.003 0.6524 63.9163 21.878 0.9934 1.0 29.46 -2.151 3.916 179.6 -6.117 0.958 8.402 14.83 True
0_1043575 24.528 13.0432 3.0075 4.4509 7.458399999999999 2065.8877 7.4961 0.47417 136.8297 95.8665 0.8839 0.9933 26.52 1.854 12.51 140.9 13.42 -50.33 8.85 14.35 True
0_1043776 25.6773 10.8818 3.8651 4.1567 8.021799999999999 9906.9131 10.681 0.35091 115.0555 79.8852 0.9192 0.999 19.92 9.952 10.14 128.7 -29.88 12.24 8.445 14.96 True
0_1043819 43.16 14.8181 12.7653 11.2683 24.0336 9938.8096 21.677 0.056306 8.6204 7.434 1.0 1.0 9.069 1.846 0.5836 23.7 1.053 -1.118 5.55 10.09 True
0_1044204 26.268 20.1421 4.1638 7.9288 12.092600000000001 5400.106 12.178 0.35666 91.8579 50.2543 0.9685 0.9995 14.85 -8.511 3.627 41.21 -29.45 12.97 8.26 11.61 True
0_1044428 72.8583 24.5643 25.2203 21.685 46.9053 11922.0947 37.384 0.01066 0.0 0.0 1.0 1.0 2.142 0.0 -0.0 2.803 0.0 -0.0 4.235 7.583 False
0_1045007 61.6704 25.5686 20.8104 20.3856 41.196 10253.6182 32.677 0.012137 0.0 0.0 1.0 1.0 2.144 -0.0 -0.0 3.006 0.0 -0.0 4.545 7.777 False
0_1045677 89.7018 34.874 29.1757 25.45 54.625699999999995 49.9969 10.227 0.0091532 0.0 0.0 1.0 1.0 2.265 -0.0 -0.0 4.933 -0.0 -0.0 3.959 6.71 False
0_1046183 45.8217 18.7404 14.3037 14.9457 29.2494 9074.5215 24.496 0.017094 0.0 0.0 1.0 1.0 3.149 0.0 0.0 3.989 0.0 -0.0 5.348 9.242 True
0_1046300 82.4755 27.8946 27.4977 16.1108 43.6085 4014.0266 26.363 0.011466 0.0 0.0 1.0 1.0 2.623 0.0 0.0 4.06 0.0 0.0 4.059 7.275 False
0_1046721 24.4614 13.9603 3.0501 4.3579 7.4079999999999995 4964.6284 17.953 0.80109 120.4813 78.0254 0.955 0.9983 25.04 -8.415 -6.987 102.5 26.28 29.23 8.872 13.95 True
0_1046839 28.8425 12.0599 4.7383 4.6408 9.3791 2844.1914 8.389 0.28635 32.8854 74.3318 0.998 0.9984 18.41 -0.4746 -2.129 134.6 20.63 -17.41 7.578 13.3 True
0_1046976 71.1083 23.3822 24.3982 20.2786 44.6768 4025.218 27.284 0.011191 0.0 0.0 1.0 1.0 2.504 0.0 -0.0 3.415 0.0 -0.0 4.277 7.717 False
0_1047132 42.5993 16.6621 12.0016 12.6759 24.677500000000002 7333.8447 20.433 0.034545 12.9 8.3704 0.9999 0.9999 12.01 -2.342 -1.471 14.68 -1.531 3.239 5.602 9.824 True
0_1047425 40.774 17.2699 10.8112 12.3231 23.1343 12996.7383 22.725 0.10455 25.2457 13.793 0.9989 0.9999 12.78 -0.07159 4.435 9.211 4.852 -3.254 5.768 9.908 True
0_1047869 24.7097 16.6475 3.7498 6.1681 9.9179 10158.6553 12.234 0.32912 89.2631 59.5838 0.6482 0.9984 17.28 -1.903 -7.058 78.8 -28.18 -18.94 8.771 13.26 True
0_1048005 84.7632 37.5999 28.0086 29.0191 57.0277 101.4666 12.87 0.0087677 0.0 0.0 1.0 1.0 2.078 0.0 -0.0 3.958 0.0 -0.0 4.027 6.599 False
0_1048339 60.0634 20.8164 20.1853 18.2513 38.4366 7723.2871 28.83 0.013008 0.0 0.0 1.0 1.0 2.475 0.0 0.0 3.444 0.0 -0.0 4.602 8.269 False
0_1048720 72.4239 30.3927 24.4128 24.1069 48.5197 1573.8408 22.986 0.010305 0.0 0.0 1.0 1.0 2.203 0.0 -0.0 3.289 0.0 -0.0 4.251 7.164 False
0_1048756 28.0064 14.3512 4.8007 5.8988 10.6995 5923.1484 10.741 0.21313 42.0429 46.4374 0.971 1.0 15.33 -0.1973 5.428 97.09 11.73 0.05194 7.776 13.0 True
0_1049083 48.0301 16.3475 15.4485 14.4167 29.8652 3635.1494 19.695 0.016742 0.0 0.0 1.0 1.0 3.045 0.0 0.0 4.657 0.0 0.0 5.189 9.432 False
0_1049249 71.7808 28.7842 21.9006 24.4606 46.3612 67.7002 9.8335 0.010785 0.0 0.0 1.0 1.0 2.408 0.0 -0.0 4.83 -0.0 0.0 4.292 7.255 False
0_1050054 61.9452 21.1859 20.4929 18.1874 38.6803 1651.8777 19.611 0.012926 0.0 0.0 1.0 1.0 2.822 0.0 -0.0 4.2 -0.0 0.0 4.543 8.158 False
0_1050346 26.6443 16.814 4.7866 6.778 11.564599999999999 10777.6738 13.053 0.18043 44.5874 92.4237 0.8276 0.987 10.57 -2.076 2.019 80.35 14.71 -46.01 8.147 12.6 True
0_1050362 60.1794 27.0979 20.1995 20.7331 40.9326 4098.8682 25.723 0.012215 0.0 0.0 1.0 1.0 2.242 0.0 -0.0 3.32 0.0 -0.0 4.599 7.687 False
0_1052714 52.154 20.6002 14.1615 18.1061 32.2676 10776.0098 27.455 0.015495 3.1054 0.0 1.0 1.0 3.384 0.3111 -0.5259 3.219 0.0 -0.0 5.014 8.526 True
0_1053215 57.1482 24.2844 19.047 19.1491 38.1961 10537.3662 31.094 0.01309 0.0 0.0 1.0 1.0 2.172 -0.0 -0.0 3.159 0.0 0.0 4.715 8.038 False
0_1053891 24.2581 18.3632 3.65 6.7641 10.4141 7099.853 11.581 0.342 94.3358 43.071 0.5494 0.9978 15.62 -7.272 5.334 65.64 9.648 25.26 8.937 12.79 True
0_1054494 27.4065 19.103 4.362 7.8548 12.2168 6366.5059 12.84 0.35519 67.6605 14.6397 0.9903 1.0 12.73 3.333 3.642 40.28 0.8975 3.069 7.938 11.57 True
0_1055200 48.5793 18.6978 13.2631 16.1653 29.428399999999996 7406.6328 23.305 0.01699 6.861 0.0 1.0 1.0 7.596 0.5983 -0.9488 3.757 0.0 0.0 5.202 8.984 True
0_1055548 64.153 29.3607 21.148 22.6009 43.7489 1128.459 19.558 0.011429 0.0 0.0 1.0 1.0 2.283 0.0 -0.0 3.608 0.0 -0.0 4.473 7.396 False
0_1055795 62.8057 24.9277 18.3223 21.4649 39.7872 11174.3633 32.496 0.012567 0.0 0.0 1.0 1.0 2.653 0.0 0.0 2.796 0.0 0.0 4.548 7.736 True
0_1055972 40.092 14.4598 10.4283 9.8382 20.2665 13546.9355 20.745 0.08546 20.0964 17.3121 0.9999 0.9997 10.42 -0.7501 -1.196 34.94 3.195 5.576 5.835 10.49 True
0_1055984 70.3827 28.7178 24.2026 22.9707 47.1733 7051.8706 32.856 0.010599 0.0 0.0 1.0 1.0 2.068 0.0 0.0 2.845 0.0 -0.0 4.293 7.324 False
0_1057222 48.4216 21.3762 15.1135 16.5402 31.6537 13745.6699 28.898 0.015796 0.0 0.0 1.0 1.0 2.915 0.0 -0.0 3.447 0.0 -0.0 5.175 8.727 True
0_1057456 89.5854 32.233 31.668 26.773 58.441 7991.8418 39.775 0.0085556 0.0 0.0 1.0 1.0 1.893 0.0 0.0 2.454 0.0 -0.0 3.941 6.838 False
0_1058544 24.9697 15.5842 3.8098 5.68 9.489799999999999 10019.8311 12.595 0.4084 80.3951 50.7293 0.8096 0.999 18.77 -2.832 -6.779 82.47 24.86 -15.55 8.68 13.55 True
0_1058653 79.3067 27.0834 27.727 23.2546 50.9816 6777.6582 34.413 0.0098075 0.0 0.0 1.0 1.0 2.164 0.0 0.0 2.835 0.0 0.0 4.104 7.285 False
0_1059118 27.1846 13.1989 4.0575 4.9848 9.042300000000001 3613.4827 9.5394 0.4224 54.6343 67.5699 0.9933 0.9979 19.34 -3.063 -3.555 113.6 -26.04 23.81 8.004 13.41 True
0_1059322 24.4768 15.451 3.7042 5.6441 9.3483 13390.9375 14.372 0.47992 99.8534 16.6009 0.5868 0.9997 14.99 -8.971 -5.458 72.7 -2.962 9.432 8.856 13.63 True
0_1059362 22.7225 17.5678 3.0462 5.8525 8.8987 4115.8198 10.578 0.52168 159.8764 21.3195 -0.435 1.0 20.36 -4.913 -5.022 72.61 11.89 4.545 9.567 13.43 True
0_1059383 22.3671 13.2371 3.1352 3.8604 6.9956 5243.0806 10.872 0.60704 87.0761 83.1832 0.7326 0.9995 12.15 7.497 -1.404 138.1 -43.2 11.64 9.733 15.51 True
0_1059574 29.4442 23.3396 5.4776 11.5044 16.982 7401.3696 15.026 0.07516 68.0096 9.2523 0.9996 1.0 8.898 -7.613 -0.5468 22.78 1.616 0.5687 7.431 10.28 True
0_1059848 24.8682 14.4864 3.2579 5.1829 8.4408 6826.1133 14.356 0.6516 67.6179 90.6013 0.9872 0.9986 20.56 3.704 -3.949 80.01 48.91 23.19 8.723 13.74 True
0_1060313 58.9262 23.8062 19.6015 19.2802 38.8817 2372.5264 21.577 0.01286 0.0 0.0 1.0 1.0 2.511 0.0 0.0 3.8 0.0 0.0 4.647 8.016 False
0_1060907 86.5319 46.8865 30.0513 32.2877 62.339 2374.4658 30.745 0.01192 0.0 0.0 1.0 1.0 1.625 0.0 0.0 3.573 0.0 0.0 3.988 6.161 False
0_1061533 98.9307 57.805 33.6667 35.0883 68.755 5241.6836 40.425 0.025921 0.0 0.0 1.0 1.0 2.927 0.0 0.0 7.229 0.0 0.0 3.831 5.739 False
0_1061789 41.0799 17.3097 11.0632 12.4663 23.5295 9962.1943 21.34 0.051434 15.8493 3.6955 1.0 1.0 16.44 -2.345 0.315 14.17 -1.573 0.1503 5.738 9.872 True
0_1062085 25.4518 22.1122 3.8579 9.3024 13.1603 4511.73 11.288 0.23244 65.827 15.3117 0.9179 1.0 13.53 -0.9879 5.939 31.87 10.62 2.039 8.518 11.31 True
0_1062309 27.8261 17.4816 4.7682 7.4819 12.2501 11612.251 15.036 0.34498 47.7468 13.2118 0.962 1.0 13.03 1.029 -5.385 45.89 -6.422 0.1958 7.822 12.08 True
0_1062921 24.7041 11.4052 3.3489 4.0114 7.3603000000000005 2572.6353 6.3782 0.11555 42.0491 114.0779 0.9913 0.9987 21.48 -1.059 3.348 172.4 2.671 -14.57 8.777 15.25 True
0_1063044 62.4611 20.4611 21.0705 18.2051 39.2756 3809.5442 24.449 0.012731 0.0 0.0 1.0 1.0 2.682 0.0 -0.0 3.78 0.0 -0.0 4.521 8.217 False
0_1063075 26.6606 14.9207 4.6161 4.9831 9.5992 3428.0312 9.1057 0.31686 84.2169 88.4862 0.4119 0.9941 17.65 2.81 4.782 121.9 -21.26 -34.63 8.142 13.21 True
0_1063735 113.8039 54.7801 36.1573 35.4172 71.5745 654.1969 24.678 0.025652 0.0 0.0 1.0 1.0 5.478 0.0 -0.0 9.638 -0.0 0.0 3.703 5.808 False
0_1063771 41.3984 17.4196 11.2995 12.6905 23.990000000000002 12007.7227 22.778 0.075301 23.8385 7.1151 1.0 0.9999 14.87 4.566 0.6245 9.153 1.032 -2.646 5.708 9.823 True
0_1063788 110.1978 34.5199 35.7081 30.586 66.2941 10917.6982 47.373 0.0075422 0.0 0.0 1.0 1.0 5.975 0.0 -0.0 2.098 -0.0 0.0 3.727 6.564 False
0_1063925 39.0586 12.3507 9.5934 8.0978 17.691200000000002 7458.4741 16.249 0.14365 24.5225 23.8504 0.9999 0.9997 26.25 -0.1898 -0.9661 54.48 -7.039 -5.612 5.946 11.03 True
0_1064265 27.0962 12.6564 4.6311 4.1804 8.811499999999999 2211.887 7.4162 0.26253 57.8307 87.3554 0.9998 0.9979 22.13 0.08547 -0.2303 154.4 19.4 -19.06 8.018 13.85 True
0_1064635 24.7972 10.9677 3.4692 3.6179 7.0870999999999995 7143.4512 14.661 0.71038 105.0432 73.9581 0.8337 0.9959 28.06 -0.3938 -10.58 136.7 15.98 -33.97 8.742 15.42 True
0_1065414 56.0565 21.2306 18.595 17.7249 36.319900000000004 6405.1016 26.35 0.013767 0.0 0.0 1.0 1.0 2.506 0.0 0.0 3.613 -0.0 -0.0 4.762 8.387 False
0_1065488 56.0776 23.0387 17.6681 18.8876 36.5557 467.8105 13.672 0.013678 0.0 0.0 1.0 1.0 2.754 0.0 0.0 4.72 0.0 -0.0 4.778 8.168 False
0_1065722 27.288 21.3073 5.2001 15.2115 20.4116 124.1988 1525.9 0.99959 32.3632 0.0 0.9828 1.0 2.621 -3.401 -1.582 0.09677 -2.989 -0.0 7.965 11.17 True
0_1065908 23.6204 9.6655 3.2107 3.0248 6.2355 2105.5037 5.5261 0.21278 80.6104 145.381 0.9573 0.999 24.96 -6.234 3.906 211.1 32.32 12.14 9.185 16.8 True
0_1066304 27.696 18.8007 4.7284 8.127 12.8554 7880.9858 13.388 0.26701 31.2362 49.0624 0.9848 0.9989 12.58 -1.46 3.188 47.51 26.26 16.15 7.857 11.73 True
0_1066328 22.9771 15.7264 3.1897 5.4356 8.6253 6728.3511 9.446 0.24819 38.2076 59.0462 0.9889 0.9991 14.79 3.89 -0.9165 108.1 0.5171 -14.67 9.455 14.07 True
0_1066453 28.7774 9.5963 4.4379 3.696 8.1339 8065.8931 17.033 0.71731 77.7304 83.2242 0.986 0.9996 23.39 -5.653 7.008 128.1 34.48 9.555 7.601 14.11 True
0_1066615 38.5834 12.0827 9.2915 7.7539 17.0454 8463.4102 16.484 0.17731 14.0206 25.7014 1.0 0.9994 24.43 0.3654 0.3725 55.96 -7.1 -8.275 5.998 11.16 True
0_1066720 24.5724 22.6343 3.6616 9.4632 13.1248 5251.4097 11.279 0.14812 62.4992 18.5387 0.9195 1.0 12.35 3.541 -3.995 41.3 -3.956 -1.698 8.821 11.42 True
0_1067059 26.1116 10.7267 3.4436 3.9804 7.4239999999999995 1698.6027 6.3531 0.33265 114.5158 94.9109 0.9574 0.9985 23.12 -2.458 10.34 170.2 25.49 19.49 8.323 14.59 True
0_1067435 42.7304 14.4662 12.3683 10.8448 23.213099999999997 9642.7236 21.262 0.13781 7.425 15.8083 0.9999 0.9997 10.33 0.1018 -1.675 20.07 -2.49 5.487 5.587 10.19 True
0_1067455 27.762 27.5232 3.6819 3.3323 7.014200000000001 14.0186 13.055 0.96799 105.3971 124.0597 0.9989 0.863 139.2 -2.818 13.9 90.97 13.35 9.849 7.875 7.953 True
0_1067756 118.7441 39.1085 36.7826 29.4489 66.2315 381.4187 20.235 0.0075493 0.0 0.0 1.0 1.0 8.328 0.0 -0.0 3.312 0.0 -0.0 3.669 6.345 False
0_1068119 82.3724 32.0898 28.9165 25.9941 54.9106 8078.667 38.105 0.0091057 0.0 0.0 1.0 1.0 1.897 -0.0 0.0 2.513 0.0 0.0 4.05 6.923 False
0_1068202 23.7218 16.6994 3.2456 5.9472 9.1928 4017.0215 9.3633 0.37726 107.4602 75.4546 0.9994 0.9964 16.9 -9.392 0.3864 90.18 -30.0 34.88 9.144 13.37 True
0_1068351 65.0951 23.302 21.8844 19.8257 41.7101 2500.604 23.031 0.011987 0.0 0.0 1.0 1.0 2.562 0.0 0.0 3.696 -0.0 0.0 4.44 7.87 False
0_1068500 100.0117 55.3619 33.8217 34.7841 68.6058 4199.2261 38.144 0.024122 0.0 0.0 1.0 1.0 3.165 0.0 0.0 6.965 0.0 -0.0 3.82 5.811 False
0_1070014 49.6234 18.418 16.013 15.5191 31.5321 1464.6561 16.336 0.015857 0.0 0.0 1.0 1.0 3.038 -0.0 -0.0 4.885 0.0 -0.0 5.093 9.039 False
0_1070887 25.6518 23.05 4.41 9.9174 14.3274 8462.1758 14.126 0.215 33.7533 13.3512 0.9457 0.9998 8.388 0.2211 -0.9087 22.55 2.198 8.064 8.452 11.06 True
0_1071688 136.6141 42.1775 38.2859 34.0255 72.31139999999999 6754.4976 44.748 0.018719 0.0 0.0 1.0 1.0 8.938 0.0 -0.0 5.501 -0.0 -0.0 3.571 6.149 False
0_1072795 61.7545 25.7356 20.8213 20.4969 41.318200000000004 4016.0903 25.771 0.012101 0.0 0.0 1.0 1.0 2.311 0.0 0.0 3.371 0.0 0.0 4.543 7.757 False
0_1073064 109.2642 41.8306 35.4684 32.63 68.0984 5384.7114 40.378 0.012556 0.0 0.0 1.0 1.0 5.652 0.0 0.0 3.708 0.0 -0.0 3.736 6.255 False
0_1073207 87.3623 37.8455 30.0207 28.9948 59.0155 1009.9674 23.814 0.0084723 0.0 0.0 1.0 1.0 1.965 0.0 0.0 2.962 0.0 -0.0 3.979 6.563 False
0_1073731 130.7547 63.0336 37.9037 36.9385 74.84219999999999 3149.6277 37.893 0.034106 0.0 0.0 1.0 1.0 6.857 0.0 -0.0 10.6 -0.0 0.0 3.6 5.556 False
0_1073847 74.2768 32.2918 25.7346 24.9928 50.7274 10827.6885 38.733 0.0098566 0.0 0.0 1.0 1.0 1.861 -0.0 -0.0 2.499 0.0 -0.0 4.203 7.018 False
0_1074033 42.1752 17.5126 11.9605 13.0618 25.0223 12018.4639 23.435 0.03924 10.5945 2.6448 1.0 1.0 12.33 -1.345 0.428 10.1 -1.15 0.4629 5.635 9.738 True
0_1074038 24.1729 10.6459 3.2952 3.176 6.4712 4361.7964 12.821 0.73474 68.9276 13.6632 1.0 0.9999 25.35 -8.314 -0.06011 169.0 5.294 4.045 8.97 15.85 True
0_1074099 37.1932 31.7784 9.8084 5.1258 14.9342 7070.8696 13.583 0.069277 18.2283 62.7262 0.9994 0.9994 6.408 -1.016 1.852 99.98 8.246 -5.787 6.142 6.99 True
0_1074164 114.3734 45.4512 36.2073 33.761 69.9683 8328.8857 46.089 0.017918 0.0 0.0 1.0 1.0 5.88 0.0 0.0 4.989 0.0 -0.0 3.696 6.099 False
0_1074228 23.6688 16.6384 3.6411 5.4748 9.1159 2841.2627 8.174 0.29682 58.0712 47.1168 0.9993 0.9996 11.82 1.482 0.1056 113.0 -1.02 10.93 9.167 13.53 True
0_1074501 27.9253 17.2441 5.0816 7.1529 12.2345 9080.1729 13.581 0.27515 65.4663 42.7628 0.883 0.9972 14.91 5.056 -4.145 61.87 -1.56 24.2 7.795 12.19 True
0_1075582 25.1843 18.4453 3.7118 7.4407 11.1525 8338.2236 13.091 0.38997 66.6805 28.9991 0.9998 0.9991 14.04 -6.0 -0.3589 42.88 -5.121 -17.18 8.608 12.32 True
0_1075902 26.454 12.8572 3.7733 4.8724 8.6457 3819.5354 9.1008 0.39222 86.837 33.65 0.9894 0.9998 20.15 7.156 4.448 117.8 -5.994 -6.352 8.214 13.8 True
0_1076387 107.1337 37.7004 35.0543 29.3338 64.3881 735.3908 23.417 0.0077654 0.0 0.0 1.0 1.0 6.011 0.0 -0.0 3.061 0.0 -0.0 3.755 6.45 False
0_1076772 25.6196 8.6223 3.8054 3.0164 6.8218 10359.7188 14.85 0.68818 32.3232 149.1025 0.9926 0.9781 27.32 -1.404 3.399 163.4 17.82 -63.06 8.465 16.23 True
0_1076880 47.1217 16.0905 15.1014 14.1359 29.237299999999998 12606.2363 26.634 0.012404 0.0 1.6237 1.0 1.0 2.723 -0.02393 0.0 4.653 0.5403 0.03753 5.249 9.544 False
0_1077429 23.669 18.3914 3.1369 6.6816 9.8185 5638.2397 11.668 0.48083 29.3543 28.3351 0.9957 0.9994 16.47 -2.382 1.371 50.78 -1.911 -15.94 9.166 12.86 True
0_1077678 23.4436 13.8252 3.5294 4.7618 8.2912 13577.2744 10.842 0.18879 77.9723 87.844 0.375 0.9973 13.26 -5.184 -3.513 119.4 22.63 18.85 9.259 14.75 True
0_1077688 24.0693 10.7963 3.1288 3.626 6.7547999999999995 5461.9497 9.121 0.48897 70.0283 65.4539 0.9746 0.9999 24.57 4.592 5.412 152.3 25.44 -4.686 9.012 15.81 True
0_1078311 75.0525 25.3683 25.4664 20.3941 45.8605 2098.8953 23.61 0.010903 0.0 0.0 1.0 1.0 2.577 -0.0 -0.0 3.684 0.0 0.0 4.193 7.488 False
0_1078626 52.2954 17.2069 16.6852 14.9339 31.619099999999996 913.8166 14.524 0.015813 0.0 0.0 1.0 1.0 3.326 0.0 -0.0 5.376 -0.0 -0.0 4.952 9.026 False
0_1078785 26.6702 16.0466 4.4072 6.3542 10.761399999999998 9232.2002 12.687 0.31782 29.9856 32.3317 0.999 0.9995 15.16 2.687 -0.6588 74.12 13.37 10.23 8.14 12.86 True
0_1079267 27.5969 27.4747 4.2452 4.0729 8.3181 11508.9043 10.777 0.25576 101.214 153.6143 0.9905 0.9996 135.3 -5.201 -28.21 111.1 75.86 -4.906 7.891 7.927 True
0_1079465 22.4249 15.9158 3.188 4.2347 7.422700000000001 1834.6593 7.5191 0.50279 56.6757 55.5881 0.9153 1.0 12.77 -1.263 0.8186 146.7 26.12 1.474 9.707 14.29 True
0_1079501 96.2502 39.918 33.009 30.8434 63.8524 2366.5811 31.275 0.0078306 0.0 0.0 1.0 1.0 3.013 0.0 0.0 2.525 -0.0 0.0 3.862 6.404 False
0_1079527 25.6781 13.8576 3.7081 5.3243 9.032399999999999 5480.3066 9.905 0.3443 102.1641 91.0102 0.9476 0.9909 17.76 5.992 8.685 107.0 -12.1 -47.32 8.448 13.67 True
0_1079669 36.3205 12.1767 9.277 6.5128 15.7898 13804.2041 17.47 0.16407 10.4377 32.6482 0.999 0.9989 9.552 -0.8906 -1.432 70.02 -4.095 9.642 6.253 11.74 True
0_1079847 28.7387 15.6151 4.7058 6.3635 11.0693 9870.4229 16.011 0.52598 54.666 33.6941 0.9998 1.0 13.76 2.176 -0.6804 52.39 0.1317 -3.064 7.602 12.2 True
0_1079960 28.0475 19.9605 4.8638 8.943 13.806799999999999 10162.9814 15.23 0.2941 77.9562 17.7883 0.9125 1.0 13.31 3.27 7.943 26.68 -6.686 -1.691 7.765 11.34 True
