col.0: MtotZAMS/Msun  col.1:num mergers
430509781.0324014 817
col.0:ID col.1:m1ZAMS/Msun col.2:m2ZAMS/Msun col.3:m1rem/Msun col.4:m2rem/Msun col.5:m1rem+m2rem/Msun col.6:delay_time/Myr col.7:sma/Rsun col.8:ecc col.9:kick/kms col.10:kick/kms col.11:cmu1 col.12:cmu2 col.13:v1x/kms col.14:v1y/kms col.15:v1z/kms col.16:v2x/kms col.17:v2y/kms col.18:v2z/kms col.19:time_SN1/Myr col.20:time_SN2/Myr col.21:CE
1_2927298 82.2189 24.9418 20.3457 16.761 37.106700000000004 10710.4932 30.483 0.013475 0.0 0.0 1.0 1.0 2.106 0.0 -0.0 3.559 0.0 -0.0 4.087 7.397 False
1_2970524 91.836 29.6465 21.7581 18.5931 40.3512 7113.9575 29.251 0.012391 0.0 0.0 1.0 1.0 1.937 -0.0 -0.0 3.426 -0.0 0.0 3.959 6.969 False
1_2978223 31.4366 27.359 17.4944 3.0198 20.5142 1292.3053 446.01 0.99541 26.9706 128.2345 0.9529 0.9997 12.43 2.346 2.819 29.6 13.05 0.03275 6.914 7.818 True
1_2984677 71.9411 22.853 18.2392 15.4573 33.6965 7871.5977 26.221 0.014838 0.0 0.0 1.0 1.0 2.282 0.0 -0.0 3.976 -0.0 0.0 4.279 7.746 False
1_3019666 94.9398 28.1153 21.4299 18.4175 39.8474 2113.4604 21.322 0.012548 0.0 0.0 1.0 1.0 2.074 0.0 -0.0 4.028 0.0 -0.0 3.935 7.017 False
1_3061951 92.2172 28.6745 22.1391 18.3128 40.451899999999995 13118.5732 34.259 0.01236 0.0 0.0 1.0 1.0 1.913 0.0 0.0 3.21 -0.0 -0.0 3.951 7.03 False
1_3073699 63.0149 19.4078 16.2689 13.5044 29.7733 6678.8335 22.903 0.019417 0.0 3.6808 1.0 1.0 2.542 0.0 -0.0 8.572 1.299 0.1121 4.513 8.302 False
1_3123021 100.7443 29.532 23.0437 19.0018 42.045500000000004 6064.5518 28.936 0.011892 0.0 0.0 1.0 1.0 1.937 0.0 -0.0 3.43 0.0 -0.0 3.867 6.897 False
1_3129006 92.0607 29.7049 21.9256 18.5953 40.5209 8957.5176 31.124 0.012339 0.0 0.0 1.0 1.0 1.915 0.0 0.0 3.326 0.0 0.0 3.955 6.968 False
1_3152353 64.9401 20.8851 16.6236 14.392 31.0156 4558.9492 21.438 0.016121 0.0 0.0 1.0 1.0 2.492 0.0 -0.0 4.538 -0.0 -0.0 4.458 8.095 False
1_3166074 31.2484 31.1281 3.8875 3.677 7.564500000000001 3199.2593 7.386 0.2936 49.8738 79.8568 0.9997 0.9849 170.4 12.42 -7.0 93.1 14.56 -28.17 7.001 7.028 True
1_3187399 88.0792 29.7579 21.4226 18.363 39.7856 13330.9717 34.001 0.012567 0.0 0.0 1.0 1.0 1.879 0.0 -0.0 3.196 0.0 0.0 4.002 7.006 False
1_3212611 94.6508 31.4796 22.5312 19.1705 41.7017 12609.2559 34.718 0.01199 0.0 0.0 1.0 1.0 1.817 -0.0 0.0 3.1 0.0 0.0 3.923 6.843 False
1_3223310 71.3586 23.2489 18.0703 15.5414 33.6117 6644.6128 25.066 0.014876 0.0 0.0 1.0 1.0 2.279 0.0 0.0 4.044 0.0 -0.0 4.293 7.721 False
1_3245249 64.8901 20.7229 16.71 14.3616 31.0716 9253.0137 25.726 0.016092 0.0 0.0 1.0 1.0 2.382 0.0 0.0 4.153 0.0 0.0 4.456 8.115 False
1_3281133 53.2626 14.2661 13.4222 8.9616 22.3838 11920.25 21.358 0.065343 2.0616 16.6418 1.0 1.0 5.73 0.3978 0.04187 42.51 1.407 -0.3449 4.889 9.35 False
1_3291394 82.2808 25.4956 20.1726 16.9083 37.0809 6811.8062 27.14 0.013484 0.0 0.0 1.0 1.0 2.134 0.0 -0.0 3.744 0.0 0.0 4.089 7.354 False
1_3300593 60.4129 19.0205 15.5922 12.7793 28.371499999999997 5289.7021 20.837 0.045958 0.0 5.7335 1.0 1.0 2.636 -0.0 -0.0 11.8 -1.076 -2.33 4.601 8.432 False
1_3325084 64.8405 19.9147 16.7183 14.1393 30.857599999999998 13448.0518 28.158 0.016203 0.0 0.0 1.0 1.0 2.36 0.0 -0.0 4.013 0.0 -0.0 4.457 8.197 False
1_3350249 32.7475 10.8036 4.4064 3.7747 8.1811 1838.9016 41.302 0.94672 36.4819 164.4637 0.9986 0.9308 8.481 4.302 -0.9211 105.2 29.96 6.045 6.729 12.47 True
1_3379517 61.795 19.7896 15.8742 13.5445 29.4187 3320.7788 19.013 0.01641 0.0 4.1286 1.0 1.0 2.619 -0.0 0.0 9.367 -0.46 -1.219 4.555 8.295 False
1_3381120 33.7528 22.4678 21.62 10.8182 32.4382 6746.3711 1278.6 0.99556 8.0608 79.2036 0.9939 -0.6291 2.316 -1.225 3.47 32.22 -13.68 -1.148 6.527 9.422 False
1_3449971 40.1882 21.285 18.7244 4.9896 23.714 1393.6804 483.14 0.99459 0.0 86.0308 1.0 0.4619 0.4117 -0.0176 -0.0 45.18 1.538 0.9461 5.748 9.47 True
1_3458834 73.4513 22.7326 18.4903 15.5636 34.0539 6160.8369 24.817 0.014683 0.0 0.0 1.0 1.0 2.311 -0.0 -0.0 4.078 0.0 -0.0 4.248 7.717 False
1_3474914 59.4369 18.518 15.3967 12.3174 27.7141 10693.3643 24.527 0.055885 0.0 4.4276 1.0 1.0 2.555 0.0 0.0 13.49 -1.956 -0.02741 4.634 8.531 False
1_3502215 84.9379 25.3319 20.6844 16.9893 37.6737 7204.082 27.849 0.013272 0.0 0.0 1.0 1.0 2.132 -0.0 -0.0 3.701 0.0 -0.0 4.049 7.329 False
1_3549350 66.3411 21.3847 17.0021 14.6447 31.6468 6783.9199 24.088 0.015799 0.0 0.0 1.0 1.0 2.396 0.0 0.0 4.248 0.0 -0.0 4.417 8.008 False
1_3608055 116.0065 33.708 25.5859 20.7357 46.321600000000004 13268.6699 38.014 0.010794 0.0 0.0 1.0 1.0 1.712 0.0 0.0 2.874 -0.0 0.0 3.741 6.592 False
1_3627433 22.7349 22.0572 8.9032 3.3824 12.2856 3167.9084 424.08 0.99488 54.8461 119.1689 -0.9657 0.6982 23.27 -1.722 -1.426 70.23 17.68 1.296 9.377 9.681 True
1_3643603 69.7904 21.7391 17.7563 15.0429 32.7992 6817.1968 24.765 0.015244 0.0 0.0 1.0 1.0 2.36 0.0 0.0 4.147 0.0 -0.0 4.329 7.885 False
1_3671785 120.0101 37.8023 25.9793 21.9848 47.9641 13283.707 39.071 0.010424 0.0 0.0 1.0 1.0 1.598 -0.0 0.0 2.731 0.0 0.0 3.717 6.391 False
1_3686882 72.2105 22.2609 18.0801 15.3312 33.411300000000004 3902.7876 21.782 0.014965 0.0 0.0 1.0 1.0 2.395 0.0 0.0 4.379 -0.0 -0.0 4.278 7.779 False
1_3715811 77.0385 23.3025 19.1138 15.9331 35.0469 5198.9829 24.276 0.014267 0.0 0.0 1.0 1.0 2.292 0.0 0.0 4.082 0.0 0.0 4.179 7.603 False
1_3741555 27.2647 25.9993 13.4946 5.6209 19.1155 2424.5457 396.93 0.99248 23.0184 102.8063 0.9955 0.2529 10.37 7.195 1.729 62.57 4.156 2.128 7.831 8.164 True
1_3767324 55.2868 17.2682 14.3474 10.8275 25.1749 3683.4734 17.328 0.041767 0.0 17.2681 1.0 0.9999 2.873 0.0 -0.0 31.56 3.289 3.653 4.8 8.845 False
1_3779420 57.5823 17.9558 14.8269 11.6295 26.456400000000002 3139.9773 17.339 0.064861 0.0 2.544 1.0 1.0 2.832 0.0 -0.0 21.39 -0.9584 -0.2584 4.708 8.655 False
1_3779626 96.6077 29.9802 22.5902 18.922 41.5122 7958.2861 30.738 0.012045 0.0 0.0 1.0 1.0 1.906 -0.0 0.0 3.326 -0.0 0.0 3.906 6.908 False
1_3782573 70.1277 22.672 17.6378 15.3282 32.966 3770.4819 21.388 0.015167 0.0 0.0 1.0 1.0 2.381 0.0 -0.0 4.399 0.0 -0.0 4.325 7.791 False
1_3917634 84.6183 26.512 20.5765 17.3103 37.8868 7240.8828 28.019 0.013197 0.0 0.0 1.0 1.0 2.08 0.0 -0.0 3.639 0.0 0.0 4.054 7.255 False
1_3917783 65.9889 21.2051 16.9131 14.5663 31.4794 6246.4072 23.49 0.015883 0.0 0.0 1.0 1.0 2.421 0.0 -0.0 4.314 0.0 0.0 4.427 8.034 False
1_3950063 76.575 25.3899 19.2672 16.463 35.730199999999996 13449.5459 31.436 0.013994 0.0 0.0 1.0 1.0 2.065 0.0 -0.0 3.513 0.0 0.0 4.183 7.458 False
1_3951742 74.646 24.5495 18.6576 16.1562 34.8138 5420.6904 24.432 0.014362 0.0 0.0 1.0 1.0 2.226 0.0 0.0 4.012 0.0 0.0 4.224 7.547 False
1_3964724 66.9552 21.3754 16.9266 14.7225 31.6491 3126.9841 19.791 0.015798 0.0 0.0 1.0 1.0 2.492 -0.0 -0.0 4.665 0.0 0.0 4.405 7.982 False
1_3967923 67.1471 21.5371 17.1999 14.7526 31.9525 8499.9805 25.704 0.015648 0.0 0.0 1.0 1.0 2.348 0.0 -0.0 4.101 -0.0 0.0 4.395 7.974 False
2_25954 100.6139 30.8273 22.9417 19.3776 42.3193 6097.2603 29.134 0.011815 0.0 0.0 1.0 1.0 1.888 -0.0 -0.0 3.371 0.0 -0.0 3.869 6.826 False
2_42723 63.7741 20.5659 16.4 14.2303 30.6303 5660.8926 22.444 0.016324 0.0 0.0 1.0 1.0 2.478 0.0 0.0 4.458 0.0 -0.0 4.491 8.159 False
2_57461 72.4846 23.7047 18.3512 15.7488 34.099999999999994 8408.9756 26.914 0.014663 0.0 0.0 1.0 1.0 2.221 0.0 -0.0 3.878 -0.0 0.0 4.267 7.664 False
2_80885 34.8596 33.8466 6.4463 4.8334 11.2797 759.9854 198.71 0.99293 46.3956 83.9241 0.9999 -0.5223 16.89 13.66 -1.479 45.01 -5.993 -3.49 6.377 6.639 True
2_83696 80.3814 23.8725 34.7585 11.094 45.8525 1027.1569 10477.0 0.9998 0.0 65.3466 1.0 0.3408 2.484 -0.2746 -0.0 16.23 -11.88 0.234 4.136 8.645 False
2_86013 68.6145 21.7642 17.5577 14.9385 32.4962 10826.3467 27.693 0.015386 0.0 0.0 1.0 1.0 2.291 0.0 -0.0 3.932 0.0 0.0 4.356 7.918 False
2_104825 82.3125 25.5561 19.5796 17.0065 36.5861 2274.9651 20.375 0.013666 0.0 0.0 1.0 1.0 2.225 0.0 0.0 4.279 0.0 -0.0 4.098 7.332 False
2_171839 56.1981 17.5963 14.5186 11.1963 25.7149 3293.3726 17.188 0.074092 0.0 13.3446 1.0 1.0 2.87 -0.0 0.0 25.08 5.614 -0.9986 4.763 8.76 False
2_219559 89.5877 27.1966 20.8722 17.8286 38.7008 2936.019 22.646 0.01292 0.0 0.0 1.0 1.0 2.113 0.0 -0.0 3.977 -0.0 -0.0 3.994 7.138 False
2_240160 93.9722 29.9476 22.4261 18.7464 41.1725 12743.7158 34.467 0.012144 0.0 0.0 1.0 1.0 1.868 -0.0 -0.0 3.157 0.0 -0.0 3.93 6.936 False
2_255558 28.1544 12.8408 3.3124 3.5096 6.821999999999999 2374.116 7.4697 0.49147 39.0606 214.5796 0.8136 0.9988 9.74 -1.175 2.822 190.9 -42.76 -6.635 7.633 13.05 True
2_262207 139.4452 39.6323 27.298 23.2466 50.5446 9075.1084 36.862 0.0098923 0.0 0.0 1.0 1.0 1.548 0.0 -0.0 2.731 -0.0 -0.0 3.626 6.254 False
2_305093 86.1943 29.2609 21.0201 18.1383 39.1584 11047.6758 32.023 0.012769 0.0 0.0 1.0 1.0 1.919 0.0 -0.0 3.309 0.0 0.0 4.029 7.056 False
2_348279 30.4371 26.7943 16.9301 14.6068 31.5369 9.3066 7545.2 0.99997 22.3934 27.8036 0.9904 -0.8852 -1.797 -2.747 4.494 10.18 -9.553 0.03654 7.103 7.981 False
2_356010 129.9781 36.5858 26.2365 22.1572 48.393699999999995 6106.1582 32.228 0.010332 0.0 0.0 1.0 1.0 1.657 0.0 0.0 2.997 -0.0 0.0 3.67 6.403 False
2_362064 68.5317 21.9795 17.398 14.9706 32.3686 4827.459 22.457 0.015447 0.0 0.0 1.0 1.0 2.404 -0.0 -0.0 4.352 0.0 0.0 4.362 7.896 False
2_389197 78.3224 24.4411 19.4004 16.3831 35.783500000000004 5966.126 25.547 0.013973 0.0 0.0 1.0 1.0 2.208 0.0 -0.0 3.915 0.0 0.0 4.155 7.49 False
2_399900 81.2732 26.1507 20.0246 16.9926 37.0172 7930.3257 28.19 0.013507 0.0 0.0 1.0 1.0 2.095 0.0 -0.0 3.656 0.0 -0.0 4.104 7.325 False
2_410314 90.7502 26.9904 21.95 17.8063 39.756299999999996 13151.0303 33.821 0.012577 0.0 0.0 1.0 1.0 1.978 0.0 -0.0 3.287 0.0 -0.0 3.968 7.15 False
2_507038 76.218 25.3578 19.1784 16.4309 35.609300000000005 11987.6191 30.448 0.014041 0.0 0.0 1.0 1.0 2.084 -0.0 0.0 3.571 0.0 -0.0 4.19 7.466 False
2_525886 72.1425 22.6602 18.3209 15.4708 33.791700000000006 9256.335 27.39 0.014797 0.0 0.0 1.0 1.0 2.26 0.0 0.0 3.891 0.0 -0.0 4.274 7.755 False
2_539566 82.02 25.2906 20.0194 16.8473 36.8667 5325.8867 25.376 0.013562 0.0 0.0 1.0 1.0 2.17 0.0 0.0 3.876 0.0 -0.0 4.095 7.367 False
2_571183 30.4189 10.3887 3.7736 3.2029 6.9765 11037.9092 10.052 0.37452 71.2125 195.7448 0.9323 0.9851 12.46 -8.938 3.712 164.2 54.69 24.17 7.148 13.18 True
2_602572 98.6214 29.28 22.3659 18.877 41.2429 3745.9719 25.244 0.012123 0.0 0.0 1.0 1.0 1.984 0.0 0.0 3.669 -0.0 0.0 3.892 6.923 False
2_607625 52.9535 14.1226 13.2626 8.7941 22.0567 13365.7783 21.808 0.086475 1.8917 13.0158 1.0 1.0 6.147 -0.3197 0.226 42.2 -1.329 0.06532 4.904 9.393 False
2_611438 85.8264 27.4062 20.9536 17.6299 38.5835 10285.875 31.08 0.012959 0.0 0.0 1.0 1.0 2.001 0.0 -0.0 3.424 0.0 0.0 4.034 7.179 False
2_665515 103.6835 32.2588 23.6711 19.8612 43.5323 8955.373 32.833 0.011486 0.0 0.0 1.0 1.0 1.807 -0.0 0.0 3.14 0.0 -0.0 3.838 6.732 False
2_674308 60.0071 18.4307 15.532 12.3929 27.9249 8051.5811 22.91 0.044868 0.0 2.444 1.0 1.0 2.612 0.0 0.0 14.38 -0.5709 0.6191 4.614 8.514 False
2_772668 59.4051 18.5384 15.3902 12.3346 27.724800000000002 12518.4004 25.551 0.057715 0.0 3.709 1.0 1.0 2.516 0.0 -0.0 12.86 1.165 -1.065 4.635 8.529 False
2_778778 65.018 20.0728 16.7514 14.192 30.9434 9376.2285 25.726 0.016159 0.0 0.0 1.0 1.0 2.426 0.0 -0.0 4.189 0.0 0.0 4.453 8.175 False
2_783479 77.5858 23.7168 19.3437 16.1358 35.4795 7558.3359 26.963 0.014093 0.0 0.0 1.0 1.0 2.218 0.0 0.0 3.848 0.0 -0.0 4.167 7.561 False
2_877032 63.5804 19.8783 16.3916 13.9259 30.317500000000003 6838.9604 23.375 0.025553 0.0 3.6819 1.0 1.0 2.501 0.0 -0.0 4.677 1.344 0.8308 4.496 8.235 False
2_959494 83.0724 26.3273 20.0397 17.2286 37.268299999999996 4258.3911 24.177 0.013416 0.0 0.0 1.0 1.0 2.138 0.0 0.0 3.911 0.0 0.0 4.08 7.277 False
2_1008930 64.0199 20.1092 16.5198 14.128 30.6478 10325.5371 26.186 0.016314 0.0 0.0 1.0 1.0 2.401 0.0 -0.0 4.154 0.0 -0.0 4.482 8.201 False
2_1024968 63.8735 20.0893 16.4817 14.1086 30.5903 8634.3574 24.978 0.016345 0.0 0.0 1.0 1.0 2.44 0.0 0.0 4.256 0.0 -0.0 4.486 8.207 False
2_1027070 67.7591 20.6588 17.3772 14.6053 31.982499999999998 10922.9053 27.419 0.015634 0.0 0.0 1.0 1.0 2.352 0.0 0.0 4.006 0.0 -0.0 4.378 8.039 False
2_1032655 65.0865 21.0164 16.7637 14.454 31.2177 9422.7783 25.939 0.016017 0.0 0.0 1.0 1.0 2.361 -0.0 0.0 4.12 0.0 0.0 4.451 8.081 False
2_1033164 118.8971 27.0321 27.1397 3.9064 31.046100000000003 141.2697 1045.3 0.99898 0.0 56.1146 1.0 0.4906 0.5633 -0.0 0.0 13.47 0.3878 0.1866 3.711 7.891 True
2_1037498 76.8518 24.9249 19.2937 16.3744 35.6681 10486.6875 29.452 0.014018 0.0 0.0 1.0 1.0 2.125 0.0 -0.0 3.644 0.0 -0.0 4.179 7.486 False
2_1064267 71.3376 22.1748 18.0447 15.2557 33.300399999999996 5970.7681 24.211 0.015015 0.0 0.0 1.0 1.0 2.351 -0.0 -0.0 4.166 0.0 0.0 4.294 7.81 False
2_1070862 92.0688 27.7882 21.9028 18.088 39.9908 7761.7466 29.689 0.012503 0.0 0.0 1.0 1.0 2.001 -0.0 0.0 3.47 0.0 -0.0 3.955 7.079 False
2_1074754 74.9835 23.4487 18.6713 15.8848 34.5561 4472.1079 23.126 0.014469 0.0 0.0 1.0 1.0 2.303 0.0 -0.0 4.173 -0.0 -0.0 4.219 7.624 False
2_1089575 70.3199 21.8912 17.8401 15.1174 32.957499999999996 5767.1816 23.813 0.015171 0.0 0.0 1.0 1.0 2.373 0.0 0.0 4.218 0.0 -0.0 4.317 7.858 False
2_1130786 81.8192 26.4315 19.8845 17.1265 37.010999999999996 4782.9038 24.774 0.013509 0.0 0.0 1.0 1.0 2.132 -0.0 0.0 3.874 0.0 -0.0 4.099 7.294 False
2_1177960 105.313 33.5687 23.9875 20.2838 44.2713 9909.1855 34.131 0.011294 0.0 0.0 1.0 1.0 1.756 0.0 0.0 3.043 0.0 0.0 3.823 6.656 False
2_1193411 48.3024 17.789 18.4208 7.614 26.0348 711.2883 2056.3 0.99922 0.0 57.1285 1.0 -0.7491 0.3307 -0.03927 -0.0 24.01 8.833 0.2615 5.119 11.13 False
2_1209357 70.7285 21.6154 17.638 15.0199 32.6579 2673.0205 19.475 0.01531 0.0 0.0 1.0 1.0 2.487 0.0 -0.0 4.675 0.0 -0.0 4.314 7.862 False
2_1212729 61.7462 18.9075 15.96 13.0365 28.9965 8811.8701 24.125 0.040285 0.0 2.3356 1.0 1.0 2.542 -0.0 -0.0 9.56 -0.3339 0.9466 4.553 8.397 False
2_1226915 117.8642 34.8553 25.7486 21.1231 46.871700000000004 12570.332 37.836 0.010667 0.0 0.0 1.0 1.0 1.682 -0.0 -0.0 2.848 0.0 0.0 3.73 6.531 False
2_1243654 66.7287 20.6325 17.1447 14.4773 31.622 11139.8896 27.328 0.015812 0.0 0.0 1.0 1.0 2.358 -0.0 0.0 4.027 0.0 0.0 4.405 8.072 False
2_1246351 97.4955 32.5402 23.0409 19.6 42.6409 13776.6855 36.112 0.011726 0.0 0.0 1.0 1.0 1.771 -0.0 -0.0 3.006 0.0 0.0 3.892 6.763 False
2_1290167 30.0203 14.8631 6.6245 3.3112 9.9357 6578.0918 52.71 0.92952 30.3473 147.0667 0.9378 0.6854 8.186 3.281 3.359 82.99 -9.192 8.985 7.187 12.56 True
2_1380524 111.4243 34.4217 24.6589 20.8241 45.483000000000004 8687.1807 33.672 0.010993 0.0 0.0 1.0 1.0 1.727 -0.0 0.0 3.024 0.0 0.0 3.776 6.578 False
2_1396843 31.3289 24.7042 17.5731 11.0125 28.5856 1608.0182 1583.4 0.99822 5.5225 54.0899 0.9964 -0.1135 3.152 0.4133 0.3481 27.09 -6.587 0.7665 6.933 8.574 False
2_1405811 72.0315 22.0729 17.9007 15.2701 33.1708 2777.6904 19.895 0.015073 0.0 0.0 1.0 1.0 2.444 0.0 0.0 4.586 -0.0 -0.0 4.284 7.792 False
2_1421448 86.7772 28.2845 21.1544 17.9079 39.0623 11467.3633 32.259 0.0128 0.0 0.0 1.0 1.0 1.953 0.0 0.0 3.331 0.0 -0.0 4.02 7.112 False
2_1421931 79.1455 24.272 19.5234 16.3616 35.885 5571.6895 25.153 0.013933 0.0 0.0 1.0 1.0 2.223 0.0 0.0 3.953 0.0 -0.0 4.141 7.489 False
2_1440666 84.0735 25.7133 20.3969 17.0539 37.4508 5511.0322 25.898 0.013351 0.0 0.0 1.0 1.0 2.143 0.0 -0.0 3.818 0.0 0.0 4.063 7.311 False
2_1474485 70.9601 22.2521 17.9384 15.2533 33.1917 5504.6055 23.658 0.015064 0.0 0.0 1.0 1.0 2.358 0.0 0.0 4.211 0.0 0.0 4.303 7.811 False
2_1497329 81.0083 24.5483 19.5526 16.5606 36.113200000000006 3184.8335 21.939 0.013845 0.0 0.0 1.0 1.0 2.259 0.0 0.0 4.199 0.0 0.0 4.115 7.43 False
2_1506545 61.6493 19.7387 15.8404 13.4879 29.3283 3619.8403 19.413 0.043753 0.0 5.0941 1.0 1.0 2.627 0.0 -0.0 6.492 1.313 0.5991 4.56 8.306 False
2_1548609 60.5781 18.9154 15.66 12.7758 28.4358 6378.7485 21.872 0.032355 0.0 4.7097 1.0 1.0 2.603 0.0 0.0 13.0 1.175 -1.243 4.594 8.439 False
2_1597106 60.1826 18.6459 15.5611 12.5305 28.0916 8972.2344 23.751 0.076859 0.0 8.3921 1.0 1.0 2.596 0.0 -0.0 9.859 -0.03929 -2.175 4.608 8.484 False
2_1623632 65.494 21.0088 16.7883 14.4708 31.2591 5541.6338 22.662 0.015995 0.0 0.0 1.0 1.0 2.453 0.0 0.0 4.405 0.0 0.0 4.441 8.065 False
2_1733279 66.4112 20.5201 16.5598 14.4153 30.975099999999998 1565.1119 16.374 0.016142 0.0 0.0 1.0 1.0 2.628 0.0 0.0 5.183 0.0 0.0 4.426 8.065 False
2_1745058 110.5226 34.697 24.8287 20.8168 45.6455 12246.5352 36.863 0.010954 0.0 0.0 1.0 1.0 1.697 0.0 0.0 2.895 0.0 -0.0 3.78 6.571 False
2_1746120 72.7154 23.2018 18.4118 15.6204 34.0322 8907.2568 27.268 0.014692 0.0 0.0 1.0 1.0 2.238 -0.0 -0.0 3.877 0.0 -0.0 4.261 7.699 False
2_1759183 72.7464 23.6997 18.305 15.7695 34.0745 5769.2944 24.426 0.014674 0.0 0.0 1.0 1.0 2.268 0.0 0.0 4.065 -0.0 -0.0 4.263 7.653 False
2_1786679 66.318 20.8761 16.687 14.5057 31.192700000000002 2333.8508 18.194 0.016029 0.0 0.0 1.0 1.0 2.564 0.0 -0.0 4.903 0.0 0.0 4.425 8.042 False
2_1794634 55.5697 17.4161 14.3885 10.9549 25.343400000000003 4251.3516 18.318 0.13034 0.0 12.4747 1.0 1.0 2.886 0.0 0.0 20.62 -1.085 1.553 4.789 8.811 False
2_1797493 72.5903 21.985 18.2634 15.2884 33.5518 5062.771 23.338 0.014902 0.0 0.0 1.0 1.0 2.38 0.0 0.0 4.247 0.0 -0.0 4.267 7.796 False
2_1801549 66.0263 20.3861 16.9703 14.3713 31.3416 9928.2744 26.358 0.015953 0.0 0.0 1.0 1.0 2.392 0.0 -0.0 4.113 -0.0 0.0 4.424 8.114 False
2_1832632 57.7788 17.8412 14.9868 11.6413 26.6281 7906.1812 22.037 0.067345 0.0 6.8276 1.0 0.9999 2.686 -0.0 -0.0 18.64 -0.2046 2.975 4.696 8.669 False
2_1848114 65.7357 20.5952 16.8154 14.3956 31.211 4827.7969 21.851 0.01602 0.0 0.0 1.0 1.0 2.495 0.0 0.0 4.504 0.0 -0.0 4.435 8.096 False
2_1919608 29.552 29.4992 3.5831 3.5277 7.110799999999999 670.407 225.73 0.99645 24.6033 63.3581 0.9879 0.919 27.29 3.858 -6.383 42.64 -5.524 -0.8078 7.324 7.337 True
2_2029431 84.1442 26.9847 20.7325 17.4023 38.1348 13392.9961 32.962 0.013111 0.0 0.0 1.0 1.0 1.99 0.0 -0.0 3.348 0.0 0.0 4.057 7.231 False
2_2084328 81.3432 24.8012 19.8339 16.6394 36.473299999999995 4794.7505 24.506 0.013709 0.0 0.0 1.0 1.0 2.208 -0.0 -0.0 3.971 0.0 -0.0 4.106 7.412 False
2_2087763 29.4101 26.8102 7.5118 3.0479 10.5597 1493.4213 143.99 0.98755 16.3172 125.7185 0.9997 -0.9498 19.56 3.696 -1.219 57.19 -11.62 -1.0 7.324 7.98 True
2_2113267 87.6209 26.2634 21.2155 17.4092 38.6247 8439.0625 29.548 0.012945 0.0 0.0 1.0 1.0 2.066 0.0 0.0 3.55 0.0 0.0 4.011 7.23 False
2_2126653 33.9033 22.1856 21.5018 11.1787 32.680499999999995 10526.5098 982.64 0.99289 4.8082 76.9461 0.9998 0.3163 3.493 -1.313 -0.6073 33.3 12.14 -1.851 6.505 9.606 False
2_2133027 76.6901 24.3331 19.2041 16.21 35.414100000000005 8366.9658 27.644 0.014119 0.0 0.0 1.0 1.0 2.182 0.0 0.0 3.784 0.0 -0.0 4.183 7.532 False
2_2169041 96.288 28.8277 22.6544 18.6061 41.2605 8903.7803 31.478 0.012118 0.0 0.0 1.0 1.0 1.938 0.0 -0.0 3.326 0.0 0.0 3.908 6.977 False
2_2218805 105.2659 32.0433 23.7088 19.9366 43.645399999999995 7061.4492 30.955 0.011456 0.0 0.0 1.0 1.0 1.826 -0.0 0.0 3.226 0.0 -0.0 3.826 6.731 False
2_2223540 106.0338 30.7889 23.957 19.5817 43.538700000000006 7645.064 31.513 0.011484 0.0 0.0 1.0 1.0 1.864 0.0 0.0 3.243 0.0 0.0 3.818 6.792 False
2_2236435 98.7479 32.0331 23.2102 19.5462 42.7564 13606.9297 36.063 0.011694 0.0 0.0 1.0 1.0 1.785 -0.0 -0.0 3.018 -0.0 0.0 3.88 6.781 False
2_2242475 63.2783 19.6996 16.3443 13.7708 30.115099999999998 11611.6787 26.642 0.030349 0.0 5.4329 1.0 1.0 2.419 -0.0 -0.0 5.092 -2.271 0.7964 4.504 8.268 False
2_2249692 116.8728 37.8406 25.5461 21.9059 47.452 12019.1025 37.787 0.010537 0.0 0.0 1.0 1.0 1.607 -0.0 0.0 2.775 0.0 0.0 3.737 6.4 False
2_2252142 65.3532 20.2862 16.79 14.2685 31.0585 7506.1909 24.369 0.016099 0.0 0.0 1.0 1.0 2.45 0.0 0.0 4.29 -0.0 -0.0 4.444 8.141 False
2_2284006 76.1532 23.5767 18.8909 15.9741 34.864999999999995 4499.1753 23.314 0.014341 0.0 0.0 1.0 1.0 2.292 0.0 -0.0 4.149 -0.0 0.0 4.196 7.592 False
2_2323976 71.8618 22.7886 18.2565 15.4471 33.7036 9097.4551 27.216 0.014835 0.0 0.0 1.0 1.0 2.262 0.0 -0.0 3.905 0.0 -0.0 4.28 7.754 False
2_2387797 79.0152 24.9793 19.4242 16.569 35.9932 5105.0771 24.663 0.013892 0.0 0.0 1.0 1.0 2.198 0.0 -0.0 3.954 -0.0 0.0 4.144 7.437 False
2_2450491 64.0472 20.0427 16.5106 14.0975 30.6081 7973.5806 24.482 0.016336 0.0 0.0 1.0 1.0 2.458 0.0 0.0 4.302 0.0 -0.0 4.481 8.206 False
2_2460495 110.1733 31.8951 24.2295 20.0716 44.301100000000005 5611.9834 29.505 0.011286 0.0 0.0 1.0 1.0 1.843 0.0 0.0 3.303 0.0 -0.0 3.789 6.71 False
2_2467911 76.0935 23.1521 19.0827 15.8564 34.939099999999996 7921.5903 26.974 0.014311 0.0 0.0 1.0 1.0 2.249 0.0 -0.0 3.884 0.0 -0.0 4.194 7.638 False
2_2502773 84.1297 25.7308 20.4503 17.0721 37.5224 6276.1714 26.811 0.013325 0.0 0.0 1.0 1.0 2.129 0.0 -0.0 3.751 0.0 -0.0 4.062 7.308 False
